 Brown Vinesnake; Oxybelis aeneus
 Brazos River Watersnake; Nerodia harteri
 Brown Watersnake; Nerodia taxispilota
 Blind Snake; Typhlops hypomethes
 Blind Snake; Typhlops platycephalus
 Blue-tailed Ground Lizard; Ameiva wetmorei
 Black-tailed Rattlesnake; Crotalus molossus
 Blanding's Turtle; Emydoidea blandingii
 Butler's Gartersnake; Thamnophis butleri
 Texas Indigo Snake; Drymarchon melanurus erebennus
 Central American Indigo Snake; Drymarchon melanurus
 Big Bend Lizard; Sceloporus merriami annulatus
 Presidio Canyon Lizard; Sceloporus merriami longipunctatus
 Merriam's Canyon Lizard; Sceloporus merriami merriami
 Canyon Lizard; Sceloporus merriami
 Chihuahuan Black-headed Snake; Tantilla wilcoxi
 Common Chuckwalla; Sauromalus ater
 Colorado Checkered Whiptail; Aspidoscelis neotesselata
 Common Checkered Whiptail; Aspidoscelis tesselata
 Colorado Desert Fringe-toed Lizard; Uma notata
 Common Dwarf Gecko; Sphaerodactylus macrolepis
 Cat-eyed Snake; Leptodeira septentrionalis
 Common Five-lined Skink; Plestiodon fasciatus
 Coachella Fringe-toed Lizard; Uma inornata
 Common Grass Anole; Anolis pulchellus
 Culebra Garden Snake; Arrhyton exiguum
 Marcy's Checkered Gartersnake; Thamnophis marcianus marcianus
 Checkered Gartersnake; Thamnophis marcianus
 Cosmopolitan House Gecko; Hemidactylus mabouia
 Chihuahuan Nightsnake; Hypsiglena jani
 Chihuahuan Hook-nosed Snake; Gyalopion canum
 Chicken Turtle; Deirochelys reticularia
 Culebra Island Giant Anole; Anolis roosevelti
 Common Kingsnake; Lampropeltis getula
 Common Lesser Earless Lizard; Holbrookia maculata
 California Legless Lizard; Anniella pulchra
 Cope's Leopard Lizard; Gambelia copeii
 Sonoran Spiny Lizard; Sceloporus clarkii clarkii
 Plateau Spiny Lizard; Sceloporus clarkii vallaris
 Clark's Spiny Lizard; Sceloporus clarkii
 California Mountain Kingsnake; Lampropeltis zonata
 Cagle's Map Turtle; Graptemys caglei
 Coast Nightsnake; Hypsiglena ochrorhyncha
 Coachwhip; Coluber flagellum
 Cook's Anole; Anolis cooki
 Common Gartersnake; Thamnophis sirtalis
 Copperhead; Agkistrodon contortrix
 Coal Skink; Plestiodon anthracinus
 Western Sagebrush Lizard; Sceloporus graciosus gracilis
 Northern Sagebrush Lizard; Sceloporus graciosus graciosus
 Southern Sagebrush Lizard; Sceloporus graciosus vandenburgianus
 Common Sagebrush Lizard; Sceloporus graciosus
 Cottonmouth; Agkistrodon piscivorus
 Concho Watersnake; Nerodia paucimaculata
 Crested Anole; Anolis cristatellus
 American Crocodile; Crocodylus acutus
 Texas Crevice Spiny Lizard; Sceloporus poinsettii axtelli
 New Mexico Crevice Spiny Lizard; Sceloporus poinsettii poinsettii
 Crevice Spiny Lizard; Sceloporus poinsettii
 Common Side-blotched Lizard; Uta stansburiana
 Common Spotted Whiptail; Aspidoscelis gularis
 Canyon Spotted Whiptail; Aspidoscelis burti
 Chihuahuan Spotted Whiptail; Aspidoscelis exsanguis
 Ornate Diamond-backed Terrapin; Malaclemys terrapin macrospilota
 Northern Diamond-backed Terrapin; Malaclemys terrapin terrapin
 Diamond-backed Terrapin; Malaclemys terrapin
 Diamond-backed Watersnake; Nerodia rhombifer
 Dekay's Brownsnake; Storeria dekayi
 Desecheo Gecko; Sphaerodactylus levinsi
 Desert Iguana; Dipsosaurus dorsalis
 Sonoran Nightsnake; Hypsiglena chlorophaea chlorophaea
 Northern Desert Nightsnake; Hypsiglena chlorophaea deserticola
 Mesa Verde Nightsnake; Hypsiglena chlorophaea loreala
 Desert Nightsnake; Hypsiglena chlorophaea
 Desert Tortoise; Gopherus agassizii
 Dryland Grass Anole; Anolis poncensis
 Desert Grassland Whiptail; Aspidoscelis uniparens
 Desert Horned Lizard; Phrynosoma platyrhinos
 Desert Night Lizard; Xantusia vigilis
 Dunes Sagebrush Lizard; Sceloporus arenicolus
 Orange-headed Spiny Lizard; Sceloporus magister cephaloflavus
 Purple-backed Spiny Lizard; Sceloporus magister magister
 Yellow-backed Spiny Lizard; Sceloporus magister uniformis
 Desert Spiny Lizard; Sceloporus magister
 Eastern Foxsnake; Pantherophis gloydi
 Eastern Ratsnake; Pantherophis alleghaniensis
 Eastern Ribbonsnake; Thamnophis sauritus
 Florida Box Turtle; Terrapene carolina bauri
 Eastern Box Turtle; Terrapene carolina carolina
 Gulf Coast Box Turtle; Terrapene carolina major
 Three-toed Box Turtle; Terrapene carolina triunguis
 Eastern Box Turtle; Terrapene carolina
 Eastern Collared Lizard; Crotaphytus collaris
 Eastern Diamond-backed Rattlesnake; Crotalus adamanteus
 Elegant Earless Lizard; Holbrookia elegans
 Eastern Fence Lizard; Sceloporus undulatus
 Eastern Glass Lizard; Ophisaurus ventralis
 Eastern Hog-nosed Snake; Heterodon platirhinos
 Eastern Indigo Snake; Drymarchon couperi
 Emerald Anole; Anolis evermanni
 Eastern Mud Turtle; Kinosternon subrubrum subrubrum
 Eastern Mud Turtle; Kinosternon subrubrum
 Eastern Musk Turtle; Sternotherus odoratus
 Escambia Map Turtle; Graptemys ernsti
 Mountain Patch-nosed Snake; Salvadora grahamiae grahamiae
 Texas Patch-nosed Snake; Salvadora grahamiae lineata
 Eastern Patch-nosed Snake; Salvadora grahamiae
 European Wall Lizard; Podarcis muralis
 Eastern Wormsnake; Carphophis amoenus
 Florida Crowned Snake; Tantilla relicta
 Florida Green Watersnake; Nerodia floridana
 Flat-headed Snake; Tantilla gracilis
 Florida Brownsnake; Storeria victa
 Flattened Musk Turtle; Sternotherus depressus
 Four-lined Skink; Plestiodon tetragrammus
 Florida Softshell; Apalone ferox
 Florida Wormlizard; Rhineura floridana
 False Map Turtle; Graptemys pseudogeographica
 Florida Red-bellied Cooter; Pseudemys nelsoni
 Florida Scrub Lizard; Sceloporus woodi
 Florida Sand Skink; Plestiodon reynoldsi
 Flat-tailed Horned Lizard; Phrynosoma mcallii
 Greater Antillean Leaf-toed Gecko; Phyllodactylus wirshingi
 Great Basin Collared Lizard; Crotaphytus bicinctores
 Gray-banded Kingsnake; Lampropeltis alterna
 Grant's Blind Snake; Typhlops granti
 Glossy Crayfish Snake; Regina rigida
 Graham's Crayfish Snake; Regina grahamii
 Gray Checkered Whiptail; Aspidoscelis dixoni
 Gaige's Dwarf Gecko; Sphaerodactylus gaigeae
 Chihuahuan Greater Earless Lizard; Cophosaurus texanus scitulus
 Texas Greater Earless Lizard; Cophosaurus texanus texanus
 Greater Earless Lizard; Cophosaurus texanus
 Goode's Horned Lizard; Phrynosoma goodei
 Giant Gartersnake; Thamnophis gigas
 Banded Gila Monster; Heloderma suspectum cinctum
 Reticulate Gila Monster; Heloderma suspectum suspectum
 Gila Monster; Heloderma suspectum
 Arizona Skink; Plestiodon gilberti arizonensis
 Variegated Skink; Plestiodon gilberti cancellosus
 Greater Brown Skink; Plestiodon gilberti gilberti
 Northern Brown Skink; Plestiodon gilberti placerensis
 Western Red-tailed Skink; Plestiodon gilberti rubricaudatus
 Gilbert's Skink; Plestiodon gilberti
 Texas Glossy Snake; Arizona elegans arenicola
 Desert Glossy Snake; Arizona elegans eburnata
 Mohave Glossy Snake; Arizona elegans candida
 Kansas Glossy Snake; Arizona elegans elegans
 Arizona Glossy Snake; Arizona elegans noctivaga
 California Glossy Snake; Arizona elegans occidentalis
 Painted Desert Glossy Snake; Arizona elegans philipi
 Glossy Snake; Arizona elegans
 Gila Spotted Whiptail; Aspidoscelis flagellicauda
 Granite Night Lizard; Xantusia henshawi
 Northern Green Ratsnake; Senticolis triaspis intermedia
 Green Ratsnake; Senticolis triaspis
 Granite Spiny Lizard; Sceloporus orcutti
 Sonoran Gopher Snake; Pituophis catenifer affinis
 Pacific Gopher Snake; Pituophis catenifer catenifer
 Great Basin Gopher Snake; Pituophis catenifer deserticola
 San Diego Gopher Snake; Pituophis catenifer annectens
 Santa Cruz Island Gopher Snake; Pituophis catenifer pumilus
 Bullsnake; Pituophis catenifer sayi
 Gophersnake; Pituophis catenifer
 Gopher Tortoise; Gopherus polyphemus
 Great Plains Ratsnake; Pantherophis emoryi
 Great Plains Skink; Plestiodon obsoletus
 Graphic Spiny Lizard; Sceloporus grammicus
 Green Anole; Anolis carolinensis
 Green Iguana; Iguana iguana
 Green Lizard; Lacerta viridis
 Gray Ratsnake; Pantherophis spiloides
 Hernandez's Short-horned Lizard; Phrynosoma hernandesi hernandesi
 Greater Short-horned Lizard; Phrynosoma hernandesi
 Green Sea Turtle; Chelonia mydas
 Harlequin Coralsnake; Micrurus fulvius
 Hawksbill Sea Turtle; Eretmochelys imbricata
 Island Glass Lizard; Ophisaurus compressus
 Indo-pacific Gecko; Hemidactylus garnotii
 San Clemente Night Lizard; Xantusia riversiana reticulata
 San Nicolas Night Lizard; Xantusia riversiana riversiana
 Island Night Lizard; Xantusia riversiana
 Italian Wall Lizard; Podarcis sicula
 Jamaican Giant Anole; Anolis garmani
 Klauber's Dwarf Gecko; Sphaerodactylus klauberi
 Keeled Earless Lizard; Holbrookia propinqua
 Kirtland's Snake; Clonophis kirtlandii
 Knight Anole; Anolis equestris
 Kemp's Ridley Sea Turtle; Lepidochelys kempii
 Laredo Striped Whiptail; Aspidoscelis laredoensis
 Little Brown Skink; Scincella lateralis
 Leatherback Sea Turtle; Dermochelys coriacea
 Large-headed Anole; Anolis cybotes
 Lined Snake; Tropidoclonion lineatum
 Trans-pecos Striped Whiptail; Aspidoscelis inornata heptagramma
 Woodland Striped Whiptail; Aspidoscelis inornata junipera
 Plains Striped Whiptail; Aspidoscelis inornata llanuras
 Little Striped Whiptail; Aspidoscelis inornata
 Loggerhead Musk Turtle; Sternotherus minor
 Long-nosed Leopard Lizard; Gambelia wislizenii
 Long-nosed Snake; Rhinocheilus lecontei
 Loggerhead Sea Turtle; Caretta caretta
 Louisiana Pinesnake; Pituophis ruthveni
 Long-tailed Brush Lizard; Urosaurus graciosus
 Little White Whiptail; Aspidoscelis gypsi
 Arizona Alligator Lizard; Elgaria kingii nobilis
 Madrean Alligator Lizard; Elgaria kingii
 Eastern Massasauga; Sistrurus catenatus catenatus
 Desert Massasauga; Sistrurus catenatus edwardsii
 Western Massasauga; Sistrurus catenatus tergeminus
 Massasauga; Sistrurus catenatus
 Mexican Black-headed Snake; Tantilla atriceps
 Mona Blind Snake; Typhlops monensis
 Mona Dwarf Gecko; Sphaerodactylus monensis
 Brown Gartersnake; Thamnophis eques megalops
 Mexican Gartersnake; Thamnophis eques
 Mediterranean Gecko; Hemidactylus turcicus
 Mohave Fringe-toed Lizard; Uma scoparia
 Monito Gecko; Sphaerodactylus micropithecus
 Mimic Glass Lizard; Ophisaurus mimicus
 Louisiana Milksnake; Lampropeltis triangulum amaura
 New Mexcio Milksnake; Lampropeltis triangulum celaenops
 Scarlet Kingsnake; Lampropeltis triangulum elapsoides
 Central Plains Milksnake; Lampropeltis triangulum gentilis
 Pale Milksnake; Lampropeltis triangulum multistriata
 Mexican Milksnake; Lampropeltis triangulum annulata
 Eastern Milksnake; Lampropeltis triangulum triangulum
 Red Milksnake; Lampropeltis triangulum syspila
 Utah Milksnake; Lampropeltis triangulum taylori
 Milksnake; Lampropeltis triangulum
 Mona Island Rock Iguana; Cyclura stejnegeri
 Variable Skink; Plestiodon multivirgatus epipleurotus
 Northern Many-lined Skink; Plestiodon multivirgatus multivirgatus
 Many-lined Skink; Plestiodon multivirgatus
 Mona Anole; Anolis monensis
 Mona Boa; Epicrates monensis monensis
 Moorish Gecko; Tarentola mauritanica
 Northern Mohave Rattlesnake; Crotalus scutulatus scutulatus
 Mohave Rattlesnake; Crotalus scutulatus
 Mole Skink; Plestiodon egregius
 Big Bend Slider; Trachemys gaigeae gaigeae
 Mexican Plateau Slider; Trachemys gaigeae
 Mississippi Green Watersnake; Nerodia cyclopion
 Mountain Skink; Plestiodon callicephalus
 Sierra Alligator Lizard; Elgaria coerulea palmeri
 San Francisco Alligator Lizard; Elgaria coerulea coerulea
 Northwestern Alligator Lizard; Elgaria coerulea principis
 Shasta Alligator Lizard; Elgaria coerulea shastensis
 Northern Alligator Lizard; Elgaria coerulea
 North American Racer; Coluber constrictor
 North American Worm Lizard; Amphisbaena xera
 Northern Curly-tailed Lizard; Leiocephalus carinatus
 Nichol's Dwarf Gecko; Sphaerodactylus nicholsi
 Narrow-headed Gartersnake; Thamnophis rufipunctatus
 New Mexico Threadsnake; Leptotyphlops dissectus
 Northern Map Turtle; Graptemys geographica
 New Mexico Whiptail; Aspidoscelis neomexicana
 Northern Red-bellied Cooter; Pseudemys rubriventris
 Northern Rubber Boa; Charina bottae
 Northern Watersnake; Nerodia sipedon
 Northwestern Gartersnake; Thamnophis ordinoides
 Desert Box Turtle; Terrapene ornata luteola
 Ornate Box Turtle; Terrapene ornata ornata
 Ornate Box Turtle; Terrapene ornata
 Ocellated Gecko; Sphaerodactylus argus
 Ouachita Map Turtle; Graptemys ouachitensis ouachitensis
 Ouachita Map Turtle; Graptemys ouachitensis
 Olive Ridley Sea Turtle; Lepidochelys olivacea
 Orange-throated Whiptail; Aspidoscelis hyperythra
 Schott's Tree Lizard; Urosaurus ornatus schottii
 Northern Tree Lizard; Urosaurus ornatus wrighti
 Ornate Tree Lizard; Urosaurus ornatus
 Colorado River Tree Lizard; Urosaurus ornatus symmetricus
 Panamint Alligator Lizard; Elgaria panamintina
 Pai Striped Whiptail; Aspidoscelis pai
 Painted Turtle; Chrysemys picta
 Plains Black-headed Snake; Tantilla nigriceps
 Plain-bellied Watersnake; Nerodia erythrogaster
 Peninsula Cooter; Pseudemys peninsularis
 Plateau Fence Lizard; Sceloporus tristichus
 Puerto Rican Galliwasp; Diploglossus pleei
 Puerto Rican Ground Lizard; Ameiva alboguttata
 Puerto Rican Ground Lizard; Ameiva desechensis
 Plains Hog-nosed Snake; Heterodon nasicus
 Black Pinesnake; Pituophis melanoleucus lodingi
 Northern Pinesnake; Pituophis melanoleucus melanoleucus
 Florida Pinesnake; Pituophis melanoleucus mugitus
 Pinesnake; Pituophis melanoleucus
 Plains Gartersnake; Thamnophis radix
 Plateau Striped Whiptail; Aspidoscelis velox
 Peninsular Leaf-toed Gecko; Phyllodactylus nocticolus
 Plateau Spotted Whiptail; Aspidoscelis scalaris
 Pascagoula Map Turtle; Graptemys gibbonsi
 Pond Slider; Trachemys scripta
 Puerto Rican Racer; Alsophis portoricensis
 Pygmy Rattlesnake; Sistrurus miliarius
 Puerto Rican Boa; Epicrates inornatus
 Puerto Rican Wetland Blind Snake; Typhlops rostellatus
 Puerto Rican Giant Anole; Anolis cuvieri
 Puerto Rican Ground Lizard; Ameiva exsul
 Puerto Rican Pygmy Anole; Anolis occultus
 Prairie Rattlesnake; Crotalus viridis
 Southern Prairie Skink; Plestiodon septentrionalis obtusirostris
 Pallid Skink; Plestiodon septentrionalis pallidus
 Northern Prairie Skink; Plestiodon septentrionalis septentrionalis
 Prairie Skink; Plestiodon septentrionalis
 Puerto Rican Worm Lizard; Amphisbaena caeca
 Pygmy Short-horned Lizard; Phrynosoma douglasii
 Pine Woods Littersnake; Rhadinaea flavilata
 Queensnake; Regina septemvittata
 Common Rainbow Snake; Farancia erytrogramma erytogramma
 Southern Florida Rainbow Snake; Farancia erytrogramma seminola
 Rainbow Snake; Farancia erytrogramma
 Rainbow Whiptail; Cnemidophorus lemniscatus
 Reticular Banded Gecko; Coleonyx reticulatus
 Rose-bellied Lizard; Sceloporus variabilis
 Razor-backed Musk Turtle; Sternotherus carinatus
 Eastern Mudsnake; Farancia abacura abacura
 Western Mudsnake; Farancia abacura reinwardtii
 Red-bellied Mudsnake; Farancia abacura
 Richard's Blind Snake; Typhlops richardii
 Northern Red-bellied Snake; Storeria occipitomaculata occipitomaculata
 Florida Red-bellied Snake; Storeria occipitomaculata obscrua
 Black Hills Red-bellied Snake; Storeria occipitomaculata pahasapae
 Red-bellied Snake; Storeria occipitomaculata
 Regal Black-striped Snake; Coniophanes imperialis
 Red-backed Whiptail; Aspidoscelis xanthonota
 Reticulate Collared Lizard; Crotaphytus reticulatus
 Roosevelt's Dwarf Gecko; Sphaerodactylus roosevelti
 Red Diamond Rattlesnake; Crotalus ruber
 Red Cornsnake; Pantherophis guttatus
 Reef Gecko; Sphaerodactylus notatus
 Mexican Plateau Mud Turtle; Kinosternon hirtipes murrayi
 Rough-footed Mud Turtle; Kinosternon hirtipes
 Rio Grande Cooter; Pseudemys gorzugi
 Regal Horned Lizard; Phrynosoma solare
 Eastern River Cooter; Pseudemys concinna concinna
 Coastal Plain Cooter; Pseudemys concinna floridana
 River Cooter; Pseudemys concinna
 Ringed Map Turtle; Graptemys oculifera
 New Mexico Ridge-nosed Rattlesnake; Crotalus willardi obscurus
 Arizona Ridge-nosed Rattlesnake; Crotalus willardi willardi
 Ridge-nosed Rattlesnake; Crotalus willardi
 Ring-necked Snake; Diadophis punctatus
 Desert Rosy Boa; Lichanura trivirgata gracia
 Coastal Rosy Boa; Lichanura trivirgata roseofusca
 Mexican Rosy Boa; Lichanura trivirgata trivirgata
 Rosy Boa; Lichanura trivirgata
 Rough Earthsnake; Virginia striatula
 Rough Greensnake; Opheodrys aestivus
 Banded Rock Rattlesnake; Crotalus lepidus klauberi
 Mottled Rock Rattlesnake; Crotalus lepidus lepidus
 Rock Rattlesnake; Crotalus lepidus
 Rim Rock Crowned Snake; Tantilla oolitica
 Rough-tailed Gecko; Cyrtopodion scabrum
 Round-tailed Horned Lizard; Phrynosoma modestum
 Saddled Leaf-nosed Snake; Phyllorhynchus browni
 Sandstone Night Lizard; Xantusia gracilis
 Saltmarsh Watersnake; Nerodia clarkii
 Switak's Banded Gecko; Coleonyx switaki
 Smith's Black-headed Snake; Tantilla hobartsmithi
 Slevin's Bunchgrass Lizard; Sceloporus slevini
 Slippery-backed Mabuya; Mabuya mabouya sloanei
 Arizona Black Rattlesnake; Crotalus cerberus
 Scarletsnake; Cemophora coccinea
 Sonoran Collared Lizard; Crotaphytus nebrius
 Striped Crayfish Snake; Regina alleni
 Schreiber's Curly-tailed Lizard; Leiocephalus schreibersii
 Schott's Whipsnake; Coluber schotti
 Southeastern Crowned Snake; Tantilla coronata
 Southeastern Five-lined Skink; Plestiodon inexpectatus
 Western Slender Glass Lizard; Ophisaurus attenuatus attenuatus
 Eastern Slender Glass Lizard; Ophisaurus attenuatus longicaudus
 Slender Glass Lizard; Ophisaurus attenuatus
 Short-headed Gartersnake; Thamnophis brachystoma
 Southern Hog-nosed Snake; Heterodon simus
 Mohave Desert Sidewinder; Crotalus cerastes cerastes
 Sonoran Sidewinder; Crotalus cerastes cercobombus
 Colorado Desert Sidewinder; Crotalus cerastes laterorepens
 Sidewinder; Crotalus cerastes
 Sierra Gartersnake; Thamnophis couchii
 Sierra Night Lizard; Xantusia sierrae
 Slowinski's Cornsnake; Pantherophis slowinskii
 Six-lined Racerunner; Aspidoscelis sexlineata
 Smooth Earthsnake; Virginia valeriae
 Smooth Greensnake; Opheodrys vernalis
 Utah Mountain Kingsnake; Lampropeltis pyromelana infralabialis
 Arizona Mountain Kingsnake; Lampropeltis pyromelana pyromelana
 Sonoran Mountain Kingsnake; Lampropeltis pyromelana
 Gulf Coast Smooth Softshell; Apalone mutica calvata
 Midland Smooth Softshell; Apalone mutica mutica
 Smooth Softshell; Apalone mutica
 Snapping Turtle; Chelydra serpentina
 Southern Alligator Lizard; Elgaria multicarinata
 Sonoran Coralsnake; Micruroides euryxanthus
 Sonoyta Mud Turtle; Kinosternon sonoriense longifemorale
 Sonoran Mud Turtle; Kinosternon sonoriense sonoriense
 Sonoran Mud Turtle; Kinosternon sonoriense
 Southern Painted Turtle; Chrysemys dorsalis
 Southern Watersnake; Nerodia fasciata
 Sonoran Whipsnake; Coluber bilineatus
 Striped Plateau Lizard; Sceloporus virgatus
 Spotted Leaf-nosed Snake; Phyllorhynchus decurtatus
 Speckled Racer; Drymobius margaritiferus
 Sharp-tailed Snake; Contia tenuis
 Gulf Coast Spiny Softshell; Apalone spinifera aspera
 Texas Spiny Softshell; Apalone spinifera emoryi
 Guadalupe Spiny Softshell; Apalone spinifera guadalupensis
 Western Spiny Softshell; Apalone spinifera hartwegi
 Pallid Spiny Softshell; Apalone spinifera pallida
 Eastern Spiny Softshell; Apalone spinifera spinifera
 Spiny Softshell; Apalone spinifera
 Spotted Turtle; Clemmys guttata
 Speckled Rattlesnake; Crotalus mitchellii
 Southern Rubber Boa; Charina umbratica
 Sonoran Shovel-nosed Snake; Chionactis palarostris
 Sonoran Spotted Whiptail; Aspidoscelis sonorae
 Spot-tailed Earless Lizard; Holbrookia lacerata
 Striped Mud Turtle; Kinosternon baurii
 Striped Racer; Coluber lateralis
 Short-tailed Snake; Lampropeltis extenuata
 Striped Whipsnake; Coluber taeniatus
 Suwannee Cooter; Pseudemys suwanniensis
 Schmidt's Worm Lizard; Amphisbaena schmidti
 Texas Alligator Lizard; Gerrhonotus infernalis
 Trans-pecos Black-Headed Snake; Tantilla cucullata
 Townsend's Dwarf Gecko; Sphaerodactylus townsendi
 Mountain Gartersnake; Thamnophis elegans elegans
 Coast Gartersnake; Thamnophis elegans terrestris
 Wandering Gartersnake; Thamnophis elegans vagrans
 Terrestrial Gartersnake; Thamnophis elegans
 Texas Ratsnake; Pantherophis obsoletus
 Texas Horned Lizard; Phrynosoma cornutum
 Tamaulipan Hook-nosed Snake; Ficimia streckeri
 Timber Rattlesnake; Crotalus horridus
 Coastal Whiptail; Aspidoscelis tigris stejnegeri
 California Whiptail; Aspidoscelis tigris munda
 Sonoran Tiger Whiptail; Aspidoscelis tigris punctilinealis
 Plateau Tiger Whiptail; Aspidoscelis tigris septentrionalis
 Great Basin Whiptail; Aspidoscelis tigris tigris
 Tiger Whiptail; Aspidoscelis tigris
 Texas Map Turtle; Graptemys versa
 Tokay Gecko; Gekko gecko
 Trans-pecos Ratsnake; Bogertophis subocularis
 Tiger Rattlesnake; Crotalus tigris
 Two-striped Gartersnake; Thamnophis hammondii
 Texas Spiny Lizard; Sceloporus olivaceus
 Twin-spotted Rattlesnake; Crotalus pricei
 Twin-spotted Spiny Lizard; Sceloporus bimaculosus
 Thornscrub Hook-nosed Snake; Gyalopion quadrangulare
 Texas Banded Gecko; Coleonyx brevis
 Texas Cooter; Pseudemys texana
 Texas Coralsnake; Micrurus tener
 Texas Lyresnake; Trimorphodon vilkinsonii
 Texas Threadsnake; Leptotyphlops dulcis
 Texas Tortoise; Gopherus berlandieri
 Upland Grass Anole; Anolis krugi
 Variable Sandsnake; Chilomeniscus stramineus
 Virgin Islands Tree Boa; Epicrates monensis granti
 San Diego Banded Gecko; Coleonyx variegatus abbotti
 Tucson Banded Gecko; Coleonyx variegatus bogerti
 Utah Banded Gecko; Coleonyx variegatus utahensis
 Desert Banded Gecko; Coleonyx variegatus variegatus
 Western Banded Gecko; Coleonyx variegatus
 Western Black-headed Snake; Tantilla planiceps
 Western Diamond-backed Rattlesnake; Crotalus atrox
 Western Foxsnake; Pantherophis vulpina
 Sonoran Lyresnake; Trimorphodon biscutatus lambda
 Western Lyresnake; Trimorphodon biscutatus
 California Lyresnake; Trimorphodon biscutatus lyrophanes
 Grand Canyon Rattlesnake; Crotalus oreganus abyssus
 Midget Faded Rattlesnake; Crotalus oreganus concolor
 Southern Pacific Rattlesnake; Crotalus oreganus helleri
 Great Basin Rattlesnake; Crotalus oreganus lutosus
 Northern Pacific Rattlesnake; Crotalus oreganus oreganus
 Western Rattlesnake; Crotalus oreganus
 Western Ribbonsnake; Thamnophis proximus
 Coronado Skink; Plestiodon skiltonianus interparietalis
 Skilton's Skink; Plestiodon skiltonianus skiltonianus
 Great Basin Skink; Plestiodon skiltonianus utahensis
 Western Skink; Plestiodon skiltonianus
 Desert Threadsnake; Leptotyphlops humilis cahuilae
 Southwestern Threadsnake; Leptotyphlops humilis humulis
 Trans-pecos Threadsnake; Leptotyphlops humilis segregus
 Utah Threadsnake; Leptotyphlops humilis utahensis
 Western Threadsnake; Leptotyphlops humilis
 Western Wormsnake; Carphophis vermis
 Island Fence Lizard; Sceloporus occidentalis becki
 Coast Range Fence Lizard; Sceloporus occidentalis bocourtii
 San Joaquin Fence Lizard; Sceloporus occidentalis biseriatus
 Great Basin Fence Lizard; Sceloporus occidentalis longipes
 Northwestern Fence Lizard; Sceloporus occidentalis occidentalis
 Sierra Fence Lizard; Sceloporus occidentalis taylori
 Western Fence Lizard; Sceloporus occidentalis
 Variable Groundsnake; Sonora semiannulata semiannulata
 Southern Texas Groundsnake; Sonora semiannulata taylori
 Western Groundsnake; Sonora semiannulata
 Wiggins' Night Lizard; Xantusia wigginsi
 Wood Slave; Hemidactylus mabouia
 Wood Turtle; Glyptemys insculpta
 Big Bend Patch-nosed Snake; Salvadora hexalepis deserticola
 Desert Patch-nosed Snake; Salvadora hexalepis hexalepis
 Mohave Patch-nosed Snake; Salvadora hexalepis mojavensis
 Coast Patch-nosed Snake; Salvadora hexalepis virgultea
 Western Patch-nosed Snake; Salvadora hexalepis
 Western Pond Turtle; Actinemys marmorata
 Western Shovel-nosed Snake; Chionactis occipitalis
 Yellow-bearded Anole; Anolis gundlachi
 Yaqui Black-headed Snake; Tantilla yaquia
 Prairie Kingsnake; Lampropeltis calligaster calligaster
 Mole Kingsnake; Lampropeltis calligaster rhombomaculata
 Yellow-bellied Kingsnake; Lampropeltis calligaster
 Yellow-blotched Map Turtle; Graptemys flavimaculata
 Yuman Fringe-toed Lizard; Uma rufopunctata
 Yellow-headed Gecko; Gonatodes albogularis
 Yellow Mud Turtle; Kinosternon flavescens
 Yarrow's Spiny Lizard; Sceloporus jarrovii
 Zebra-tailed Lizard; Callisaurus draconoides
 Mexican Hog-nosed Snake; Heterodon kennerlyi
